fiscal_year,month,company_name,refinery_name,quantity,unit,note
2024-25,June,Numaligarh Refinery Limited,"NRL-NUMALIGARH, ASSAM",245.9,quantity in thousand metric tonnes,
2024-25,June,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.63,quantity in thousand metric tonnes,
2024-25,June,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1474.34,quantity in thousand metric tonnes,
2024-25,June,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",884.83,quantity in thousand metric tonnes,
2024-25,June,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",1290.21,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1326.32,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",548.75,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1155.4,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",839.72,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1269.28,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",110.96,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",65.04,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",60.2,quantity in thousand metric tonnes,
2024-25,May,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",689.53,quantity in thousand metric tonnes,
2024-25,May,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1593.25,quantity in thousand metric tonnes,
2024-25,May,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1110.92,quantity in thousand metric tonnes,
2024-25,May,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",1032.68,quantity in thousand metric tonnes,
2024-25,May,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2024-25,May,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1284.3,quantity in thousand metric tonnes,
2024-25,May,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1507.95,quantity in thousand metric tonnes,
2024-25,May,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1727.48,quantity in thousand metric tonnes,
2024-25,May,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2657.4,quantity in thousand metric tonnes,
2024-25,May,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2932.7,quantity in thousand metric tonnes,
2024-25,May,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",1354.32,quantity in thousand metric tonnes,
2024-25,May,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",816.26,quantity in thousand metric tonnes,
2024-25,May,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.66,quantity in thousand metric tonnes,
2024-25,May,Numaligarh Refinery Limited,"NRL-NUMALIGARH, ASSAM",276.87,quantity in thousand metric tonnes,
2024-25,May,Bharat Petroleum Corporation Ltd,BPCL-BINA,661.46,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",859.67,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",545.02,quantity in thousand metric tonnes,
2024-25,April,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1312.16,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1290.77,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",656.3,quantity in thousand metric tonnes,
2024-25,April,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",519.57,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1283.05,quantity in thousand metric tonnes,
2024-25,April,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2884.81,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",108.92,quantity in thousand metric tonnes,
2024-25,April,Numaligarh Refinery Limited,"NRL-NUMALIGARH, ASSAM",241.34,quantity in thousand metric tonnes,
2024-25,April,Bharat Petroleum Corporation Ltd,BPCL-BINA,660.13,quantity in thousand metric tonnes,
2024-25,April,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.29,quantity in thousand metric tonnes,
2024-25,April,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1357.77,quantity in thousand metric tonnes,
2024-25,April,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1698.61,quantity in thousand metric tonnes,
2024-25,April,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2516.44,quantity in thousand metric tonnes,
2024-25,April,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1424.94,quantity in thousand metric tonnes,
2024-25,April,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1082.55,quantity in thousand metric tonnes,
2024-25,April,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",867.12,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",64.89,quantity in thousand metric tonnes,
2024-25,April,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",900.04,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1093.71,quantity in thousand metric tonnes,
2024-25,April,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",244.49,quantity in thousand metric tonnes,
2024-25,April,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,
2023-24,March,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",1072.31,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1405.67,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1461.54,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1556.77,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Bharat Petroleum Corporation Ltd,BORL-BINA,631.74,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.45,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1522.17,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Numaligarh Refinery Limited,"NRL-NUMALIGARH, ASSAM",285.78,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",544.61,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",1322.52,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1103.42,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",3016.31,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2562.42,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",252.98,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",605.82,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",68.77,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1728.11,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1105.09,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",900.97,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",735.72,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1370.42,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,March,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",113.51,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",679.65,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1462.33,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",1254,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2192.13,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",884.58,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2695.09,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Bharat Petroleum Corporation Ltd,BORL-BINA,663.63,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1622.29,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1203.8,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1271.3,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.64,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",1013.93,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Numaligarh Refinery Limited,"NRL-NUMALIGARH, ASSAM",261.6,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",678.34,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",541.97,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1249.94,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",793.51,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1307.15,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",693.25,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",99.02,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",64.69,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,February,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",238.9,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",851.84,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2966.81,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2615.91,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1732.75,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",742.02,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",646.13,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",853.95,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1527.48,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",6.01,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Numaligarh Refinery Limited,"NRL-NUMALIGARH, ASSAM",261.67,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Bharat Petroleum Corporation Ltd,BORL-BINA,731.36,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1588.22,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1156.9,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",1001.24,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1363.85,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",251.93,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",68.88,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",95.74,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1213.87,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",1180.36,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",517.57,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,January,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1191.57,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1729.72,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2493.78,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Bharat Petroleum Corporation Ltd,BORL-BINA,666.16,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-BONGAIGAON,ASSAM",255.87,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-PARADIP,ODISHA",1387.38,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Chennai Petroleum Corporation Ltd,"CPCL-MANALI, TAMILNADU",820.5,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",1390.34,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Bharat Petroleum Corporation Ltd,"BPCL-KOCHI, KERALA",1563.39,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Numaligarh Refinery Limited,"NRL-NUMALIGARH, ASSAM",287.17,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",5.7,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1558.25,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Hindustan Petroleum Corporation Ltd,"HPCL-MUMBAI,MAHARASHTRA",842.76,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",907.85,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1109.95,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2784.65,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-DIGBOI,ASSAM",69.08,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-GUWAHATI,ASSAM",97.18,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-PANIPAT, HARYANA",1246.48,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-MATHURA, UTTAR PRADESH",815.41,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-HALDIA, WEST BENGAL",726.88,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-KOYALI, GUJARAT",1330.24,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,December,Indian Oil Corporation Ltd,"IOCL-BARAUNI,BIHAR",597.97,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Numaligarh Refinery Limited,"NRL-NUMALIGARH, ASSAM",280.22,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,NAYARA ENERGY LTD,"NEL-VADINAR,GUJARAT",1674.6,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Reliance Industries Ltd,"RIL-(SEZ), JAMNAGAR,GUJARAT",2216.79,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Reliance Industries Ltd,"RIL,JAMNAGAR,GUJARAT",2796.68,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Hindustan Petroleum Corporation Ltd,"HMEL-GGSR, BATHINDA, PUNJAB",1074.42,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Hindustan Petroleum Corporation Ltd,"HPCL-VISAKH,ANDHRA PRADESH",826.45,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Oil & Natural Gas Corporation Ltd,"MRPL-MANGALORE,KARNATAKA",1499.2,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Oil & Natural Gas Corporation Ltd,"ONGC-TATIPAKA,ANDHRA PRADESH",4.6,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Bharat Petroleum Corporation Ltd,BORL-BINA,682.46,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Bharat Petroleum Corporation Ltd,"BPCL-MUMBAI, MAHARASHTRA",927.63,quantity in thousand metric tonnes,fiscal_year: Provisional
2023-24,November,Chennai Petroleum Corporation Ltd,"CPCL-NARIMANAM,TAMILNADU",0,quantity in thousand metric tonnes,fiscal_year: Provisional
